"ID","MissionID","DepartureLocationID","DepartureDescription","DestinationID","DestinationDescription","RouteOrder","ETD","ATD","ETA","ATA","EngineStart","EngineStop","DelayReasonID","DateCreated","CreatedBy","DateModified","ModifiedBy","DelayComment","LegCodeID","Active","StopSAR"
"32772","88529","841","","888","","1100","","","19/09/2017 3:30:00 PM","","","","","","","19/09/2017 3:15:52 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"32773","88529","888","","156","","1150","","","","","","","","","","","","","","False","False"
"32779","88530","190","","804","","1000","","","19/09/2017 1:30:00 PM","","","","","","","19/09/2017 12:38:55 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"32780","88530","804","","190","","1050","","","19/09/2017 3:30:00 PM","","","","","","","19/09/2017 3:17:09 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"32796","88531","835","","1066","","1000","","","","","","","","","","","","","","False","False"
"32797","88531","1066","","156","","1050","","","","","","","","","","","","","","False","False"
"32798","88531","156","","353","","1100","","","19/09/2017 7:00:00 PM","","","","","","","19/09/2017 5:24:04 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32799","88531","353","","835","","1150","","","19/09/2017 8:00:00 PM","","","","","","","19/09/2017 7:33:50 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32800","88533","835","","156","","1000","","","19/09/2017 9:20:00 PM","","","","","","","19/09/2017 8:19:14 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32801","88533","156","","835","","1050","","","","","","","","","","","","","","False","False"
"32802","88534","190","","525","","1000","","","19/09/2017 8:15:00 PM","","","","","","","19/09/2017 6:59:52 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32803","88534","525","","190","","1050","","","19/09/2017 10:00:00 PM","","","","","","","19/09/2017 8:58:25 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32815","88535","173","","156","","1000","","","","","","","","","","","","","","False","False"
"32816","88535","156","","301","","1050","","","19/09/2017 8:20:00 PM","","","","","","","19/09/2017 9:33:44 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32817","88535","301","","156","","1100","","","19/09/2017 10:20:00 PM","","","","","","","19/09/2017 9:41:29 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32818","88535","156","","646","","1150","","","","","","","","","","","","","","False","False"
"32819","88535","646","","173","","1200","","","","","","","","","","","","","","False","False"
"32808","88536","225","","353","","1000","","","19/09/2017 8:45:00 PM","","","","","","","19/09/2017 8:09:20 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32809","88536","353","","835","","1050","","","","","","","","","","","","","","False","False"
"32810","88536","835","","225","","1100","","","","","","","","","","","","","","False","False"
"32822","88537","682","","320","","1000","","","","","","","","","","","","","","","False"
"32823","88537","320","","682","","1050","","","","","","","","","","","","","","","False"
"32824","88537","682","","980","","1100","","","","","","","","","","","","","","","False"
"32825","88537","980","","682","","1150","","","","","","","","","","","","","","","False"
"32813","88538","980","","584","","1000","","","19/09/2017 9:20:00 PM","","","","","","","19/09/2017 8:30:43 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32814","88538","584","","980","","1050","","","19/09/2017 10:35:00 PM","","","","","","","19/09/2017 9:49:04 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32820","88539","156","","628","","1000","","","","","","","","","","","","","","False","False"
"32821","88539","628","","156","","1050","","","","","","","","","","","","","","","False"
"32875","88540","682","","980","","1000","","","","","","","","","","","","","","","False"
"32876","88540","980","","682","","1050","","","","","","","","","","","","","","","False"
"32877","88540","682","","200","","1100","","","","","","","","","","","","","","","False"
"32878","88540","200","","682","","1150","","","","","","","","","","","","","","","False"
"32879","88540","682","","144","","1200","","","","","","","","","","","","","","","False"
"32880","88540","144","","682","","1250","","","","","","","","","","","","","","","False"
"32865","88541","156","","293","","1000","","","","","","","","","","","","","","False","False"
"32866","88541","293","","415","","1050","","","","","","","","","","","","","","False","False"
"32867","88541","415","","1202","","1100","","","","","","","","","","","","","","False","False"
"32868","88541","1202","","514","","1150","","","20/09/2017 2:40:00 PM","","","","","","","20/09/2017 2:07:28 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"32869","88541","514","","156","","1200","","","","","","","","","","","","","","False","False"
"32907","88542","173","","448","","1000","","","","","","","","","","","","","","","False"
"32908","88542","448","","156","","1050","","","","","","","","","","","","","","","False"
"32909","88542","156","","173","","1100","","","","","","","","","","","","","","","False"
"32900","88543","835","","448","","1000","","","","","","","","","","","","","","","False"
"32901","88543","448","","156","","1050","","","","","","","","","","","","","","","False"
"32902","88543","156","","353","","1100","","","","","","","","","","","","","","","False"
"32903","88543","353","","835","","1150","","","","","","","","","","","","","","","False"
"32897","88544","980","","472","","1000","","","","","","","","","","","","","","","False"
"32898","88544","472","","190","","1050","","","","","","","","","","","","","","","False"
"32899","88544","190","","980","","1100","","","","","","","","","","","","","","","False"
"32890","88546","190","","804","","1000","","","","","","","","","","","","","","False","False"
"32891","88546","804","","190","","1050","","","","","","","","","","","","","","False","False"
"32892","88546","190","","472","","1100","","","20/09/2017 4:40:00 PM","","","","","","","20/09/2017 5:38:38 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32893","88546","472","","190","","1150","","","20/09/2017 6:25:00 PM","","","","","","","20/09/2017 6:00:37 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32870","88547","156","","173","","1000","","","","","","","","","","","","","","False","False"
"32871","88547","173","","448","","1050","","","","","","","","","","","","","","False","False"
"32872","88547","448","","156","","1100","","","","","","","","","","","","","","False","False"
"32873","88547","156","","448","","1150","","","20/09/2017 3:35:00 PM","","","","","","","20/09/2017 2:51:56 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"32874","88547","448","","156","","1200","","","","","","","","","","","","","","False","False"
"32886","88548","980","","810","","1000","","","","","","","","","","","","","","False","False"
"32887","88548","810","","980","","1050","","","","","","","","","","","","","","False","False"
"32888","88548","980","","777","","1100","","","20/09/2017 4:50:00 PM","","","","","","","20/09/2017 5:37:52 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32889","88548","777","","980","","1150","","","20/09/2017 6:15:00 PM","","","","","","","20/09/2017 5:49:45 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32881","88549","835","","931","","1000","","","","","","","","","","","","","","False","False"
"32882","88549","931","","976","","1050","","","","","","","","","","","","","","False","False"
"32883","88549","976","","469","","1100","","","20/09/2017 5:45:00 PM","","","","","","","20/09/2017 5:38:21 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32884","88549","469","","976","","1150","","","20/09/2017 7:15:00 PM","","","","","","","20/09/2017 7:01:37 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32885","88549","976","","835","","1200","","","20/09/2017 9:30:00 PM","","","","","","","20/09/2017 8:19:06 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32910","88550","156","","70","","1000","","","20/09/2017 8:15:00 PM","","","","","","","20/09/2017 6:04:33 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32911","88550","70","","156","","1050","","","20/09/2017 10:25:00 PM","","","","","","","20/09/2017 9:31:11 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32926","88551","835","","399","","1000","20/09/2017 7:30:00 PM","","20/09/2017 8:30:00 PM","","","","","","","20/09/2017 9:31:35 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32927","88551","399","","156","","1050","20/09/2017 8:30:00 PM","","20/09/2017 10:15:00 PM","","","","","","","20/09/2017 9:31:42 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32928","88551","156","","835","","1100","20/09/2017 11:00:00 PM","","","","","","","","","20/09/2017 9:31:50 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32938","88551","835","","156","","1150","21/09/2017 1:00:00 AM","","","","","","","","","20/09/2017 9:31:59 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"32939","88551","156","","835","","1200","21/09/2017 3:00:00 AM","","","","","","","","","20/09/2017 9:32:09 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"32917","88552","173","","448","","1000","20/09/2017 7:00:00 PM","","20/09/2017 8:20:00 PM","","","","","","","20/09/2017 9:25:03 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32918","88552","448","","173","","1050","20/09/2017 9:15:00 PM","","","","","","","","","20/09/2017 9:25:11 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32934","88552","173","","225","","1100","20/09/2017 10:00:00 PM","","","","","","","","","20/09/2017 9:25:17 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"32935","88552","225","","817","","1150","20/09/2017 11:30:00 PM","","","","","","","","","20/09/2017 9:25:23 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"32936","88552","817","","976","","1200","21/09/2017 1:00:00 AM","","","","","","","","","20/09/2017 9:25:33 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"32937","88552","976","","173","","1250","21/09/2017 3:00:00 AM","","","","","","","","","20/09/2017 9:25:43 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"32920","88553","682","","300","","1000","20/09/2017 7:30:00 PM","","20/09/2017 7:20:00 PM","","","","","","","20/09/2017 9:12:47 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32921","88553","300","","682","","1050","20/09/2017 8:30:00 PM","","20/09/2017 7:55:00 PM","","","","","","","20/09/2017 9:12:53 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32930","88553","682","","743","","1100","20/09/2017 9:00:00 PM","","20/09/2017 10:00:00 PM","","","","","","","20/09/2017 9:16:54 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32931","88553","743","","682","","1150","20/09/2017 10:30:00 PM","","20/09/2017 11:00:00 PM","","","","","","","20/09/2017 10:07:57 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"32932","88553","682","","320","","1200","21/09/2017 12:30:00 AM","","","","","","","","","20/09/2017 9:13:14 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32933","88553","320","","682","","1250","21/09/2017 2:30:00 AM","","","","","","","","","20/09/2017 9:13:23 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"32940","88554","980","","777","","1000","","","","","","","","","","","","","","","False"
"32941","88554","777","","980","","1050","","","","","","","","","","","","","","","False"
"32942","88554","980","","584","","1100","","","","","","","","","","","","","","","False"
"32943","88554","584","","980","","1150","","","","","","","","","","","","","","","False"
"32944","88554","980","","777","","1200","","","","","","","","","","","","","","","False"
"32945","88554","777","","980","","1250","","","","","","","","","","","","","","","False"
"32988","88555","173","","448","","1000","","","","","","","","","","","","","","","False"
"32989","88555","448","","156","","1050","","","","","","","","","","","","","","","False"
"32990","88555","156","","1058","","1100","","","","","","","","","","","","","","","False"
"32991","88555","1058","","976","","1150","","","","","","","","","","","","","","","False"
"32992","88555","976","","156","","1200","","","","","","","","","","","","","","","False"
"32993","88555","156","","173","","1250","","","","","","","","","","","","","","","False"
"32974","88556","156","","891","","1000","","","","","","","","","","","","","","False","False"
"32975","88556","891","","156","","1050","","","","","","","","","","","","","","False","False"
"32976","88556","156","","173","","1100","","","21/09/2017 11:30:00 AM","","","","","","","21/09/2017 11:15:42 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"32977","88556","173","","835","","1150","","","","","","","","","","","","","","False","False"
"32978","88556","835","","156","","1200","","","","","","","","","","","","","","False","False"
"32960","88557","835","","353","","1000","","","","","","","","","","","","","","","False"
"32961","88557","353","","835","","1050","","","","","","","","","","","","","","","False"
"32962","88557","835","","448","","1100","","","","","","","","","","","","","","","False"
"32963","88557","448","","156","","1150","","","","","","","","","","","","","","","False"
"32964","88557","156","","835","","1200","","","","","","","","","","","","","","","False"
"32953","88558","980","","682","","1000","","","21/09/2017 10:05:00 AM","","","","","","","21/09/2017 11:16:45 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
